uid,latitude,longitude,date,split,meanlogDensity300,distance
fleu,38.38889,-97.09306,2017-05-31,train,11.590577429754072,300
flex,35.8761702236372,-78.8871339461822,2021-07-12,train,9.285032213945584,300
flfl,45.178333,-86.375,2016-03-28,train,6.272798229928686,300
flfo,35.8644308048452,-78.7931775628318,2015-06-10,train,8.97689686621958,300
flis,36.00756,-78.9701536076611,2013-08-12,train,8.947784529300208,300
fliw,35.44,-78.8761972243107,2019-09-17,train,9.278596779201685,300
fljw,40.40287,-76.05968,2020-08-14,train,9.103711729081528,300
flks,38.655051,-95.55482801,2019-08-06,test,11.72132159636781,300
flkw,35.76,-79.0806706679102,2020-06-17,train,9.262908506976586,300
flle,45.75,-83.916667,2019-04-16,train,6.657889355333257,300
fllh,35.976,-78.7434651906888,2015-06-11,train,8.97186361991284,300
flnh,41.31032,-75.04624,2020-09-21,train,9.381210979112312,300
floz,35.628659745686,-79.3072261999551,2015-04-22,train,9.024136164543187,300
flph,35.7243927651756,-79.1294124864998,2018-05-21,train,9.29576141126009,300
flpq,39.09447,-96.90462,2014-10-13,train,11.512763234888162,300
flpu,36.1814,-120.049,2019-01-17,test,14.92721634467155,300
flpx,35.6517080623048,-79.2644164485366,2015-09-24,train,9.14381570393892,300
flqp,35.44,-78.8647633787178,2019-06-19,train,9.26777398742633,300
flrr,35.7225297372733,-79.1328728590163,2013-07-29,train,8.891463481885122,300
flsd,41.3305639294444,-85.3836083333333,2016-06-20,train,7.129300620604042,300
flse,38.28046862,-94.7337782,2018-10-29,test,11.623698414048055,300
flua,36.43,-79.0750352040976,2019-09-18,test,9.275879683885684,300
fluo,40.668319,-80.352024,2015-08-26,test,8.59970207897848,300
flvm,35.742,-79.2279122572228,2016-05-24,train,9.115368428162077,300
flwc,35.6526661909403,-79.2626368283852,2015-07-07,train,8.960407781118949,300
flwm,37.4978,-121.082,2015-04-08,train,15.046575543734468,300
flxm,42.75928,-114.8639,2017-08-16,train,10.84434711864608,300
flxo,36.03,-78.72,2017-07-13,train,9.240604725559239,300
flyz,35.8970092448262,-79.0539189547221,2015-12-07,train,9.187534098246514,300
flzu,38.307,-121.794,2019-05-21,train,14.978971295199914,300
flzz,42.081667,-81.011667,2017-08-14,test,8.030337930397936,300
fmaa,37.4419,-121.003,2017-01-10,train,14.938135557747609,300
fmcy,35.64607,-78.6773477357385,2016-08-24,train,9.213549181462735,300
fmdy,42.68,-79.691667,2019-08-11,test,7.92521945753199,300
fmei,42.281667,-81.671667,2018-04-08,test,8.14398442763057,300
fmey,40.05718,-76.52577,2015-05-14,train,8.790919031507919,300
fmfj,35.636378004138,-79.2928903709581,2016-05-09,train,9.12081637270494,300
fmhb,35.6816761968462,-79.208753884914,2016-09-20,train,9.22145516656068,300
fmhm,35.6577762103292,-79.2531455209114,2013-04-23,train,8.053342441429916,300
fmhs,35.6340625266024,-79.2971911196572,2015-07-23,train,8.997664240272298,300
fmhv,35.79,-79.0239205586395,2017-09-20,train,9.27215176252607,300
fmhy,35.6338496091279,-79.2975865908019,2015-08-24,train,9.081525249050395,300
fmli,36.158,-79.0989117744615,2015-07-27,train,9.048520275832702,300
fmnm,41.7098691666667,-85.0363,2020-08-17,train,10.093141661589883,300
fmoh,37.4972,-121.083,2016-03-08,train,14.968012840093325,300
fmou,38.31806,-96.99139,2019-07-22,train,11.74671593652603,300
fmpa,35.6313744434863,-79.3021839428596,2015-06-10,train,8.97689686621958,300
fmrb,39.32339,-86.80005,2017-08-30,train,11.31358803500679,300
fmrd,42.62932,-118.5887,2017-09-12,train,11.214492370214048,300
fmri,36.03,-78.6850531534207,2020-07-22,train,9.2754288015043,300
fmtm,35.8878785857658,-78.9808417676718,2019-06-11,train,9.26158546371985,300
fmue,36.7518,-121.742,2020-09-29,test,14.98773862976215,300
fmuz,35.794,-79.0209050911608,2016-12-13,train,9.228050113396344,300
fmvf,35.6447350150137,-79.2773681285269,2019-07-02,train,9.268283046738556,300
fmvo,35.98,-78.7983973619068,2018-11-30,train,9.291150552882844,300
fmxr,35.6279145345251,-79.3086103489617,2015-06-22,train,8.960820612577443,300
fmxy,37.7705,-121.292,2016-06-21,train,14.952822138743056,300
fmzk,38.414,-122.721,2014-03-26,test,14.978443406965283,300
fmzn,37.9718,-121.374,2016-06-15,train,14.96128092747317,300
fmzv,48.49535,-107.5493,2017-06-26,train,7.922340134085223,300
fmzy,43.466667,-82.0,2014-04-22,train,7.899524469802585,300
fnal,40.266242,-79.898886,2018-08-30,test,8.929226252628988,300
fnaw,35.98,-78.795663181439,2018-08-16,train,9.29168754697155,300
fncc,38.36472,-97.10194,2014-06-30,train,10.942969695746218,300
fncp,36.7593,-121.755,2018-09-19,test,14.981644488459315,300
fncu,30.96162,-95.90549,2017-07-25,train,11.725573073443332,300
fneh,39.21155,-97.00559,2014-06-30,train,10.942969695746218,300
fnfb,39.1766,-122.189,2018-03-15,train,14.950707585478222,300
fniq,35.6615821101866,-79.2460764741991,2019-12-05,train,9.284843376392475,300
fnjl,36.03,-78.72,2017-11-29,train,9.303357773469601,300
fnjq,40.308845,-80.605689,2016-09-27,test,8.61711096284685,300
fnko,37.7705,-121.292,2015-10-20,train,15.001715200204455,300
fnkp,37.8817,-121.249,2014-02-11,train,14.950678579767972,300
fnly,41.1844,-123.7053,2018-07-25,train,14.425270022143252,300
fnml,35.6697528182721,-79.2309002690196,2015-08-24,train,9.081525249050395,300
fnmp,44.76,-86.966667,2016-03-28,train,6.204022544575055,300
fnnu,36.31,-79.1160159014716,2020-07-22,test,9.276016835164906,300
fnoj,39.11775544,-94.63771926,2021-06-14,test,11.784319793105336,300
fnok,35.9046491840401,-79.1150651724581,2019-06-11,train,9.261990763617252,300
fnpc,44.41551,-70.26284,2017-07-11,train,10.026147565272016,300
fnpg,35.8709216475107,-78.8451269917213,2018-07-11,train,9.280482097333257,300
fnqb,34.989,-79.878,2016-08-11,test,9.212923978360559,300
fnts,38.780916,-95.549753,2017-07-24,test,11.66014643344106,300
fnws,34.9638,-120.642,2015-04-27,test,15.001743651394634,300
fnxq,35.6666389002069,-79.2366840345114,2017-03-21,train,9.224708290204438,300
fnye,35.84,-78.98,2017-11-15,train,9.299922961961787,300
fnym,35.8925370852864,-79.0181260467791,2021-07-12,train,9.285592194047267,300
fnzg,35.881232459783,-78.9276495294788,2016-05-09,train,9.12081637270494,300
foag,35.59,-78.9452974215896,2019-06-01,train,9.262638507710102,300
foaz,36.428,-79.0754306752423,2014-08-26,test,8.98914296198916,300
fobj,35.8734682939153,-78.8655090643,2020-01-09,train,9.283510478532506,300
fobk,37.515,-121.012,2018-07-10,train,14.957231575306976,300
focb,35.61133,-78.9818360151147,2016-08-24,train,9.213549181462735,300
foct,37.4806,-121.031,2013-12-10,train,14.887353705182454,300
focy,35.55,-78.02,2019-09-17,test,9.277732691638581,300
foeg,35.8,-79.040134875574,2017-10-18,train,9.286756278697968,300
foen,35.49,-79.0624295613589,2021-05-11,train,9.293468546068263,300
foes,41.381236,-80.741694,2018-10-10,test,8.324201681482958,300
fofj,37.0062,-120.6,2021-01-12,test,14.97479883797129,300
fofk,41.697351,-80.100017,2019-06-25,test,8.286522531300564,300
foga,44.76,-86.966667,2019-08-03,train,7.299481764404557,300
fohc,36.6096,-121.561,2019-09-18,test,14.983533636479459,300
fois,35.51,-79.0973298898825,2018-07-19,train,9.28669606274011,300
fojn,35.435,-78.8784342810571,2014-07-23,train,8.98613751877535,300
fomv,34.9454,-120.417,2018-01-09,test,14.970305584934215,300
fomw,34.9552,-120.487,2017-12-11,test,14.966490164864803,300
fomx,37.2764,-120.954,2016-01-07,train,14.986967408254397,300
fond,35.8675985845193,-78.8185308726248,2016-08-10,train,9.201500871595806,300
fonf,41.41448,-86.4746,2017-07-05,train,9.219298144717097,300
foof,42.60472,-83.75838,2017-06-08,train,7.320095579206928,300
fool,37.7475,-97.26444,2014-10-27,train,11.430585254245283,300
fooo,37.4788,-121.068,2014-12-04,train,15.062470133537559,300
fopf,36.6039,-119.467,2015-07-20,test,14.968526660406376,300
foqg,35.6323591868061,-79.3003548888151,2016-06-07,train,9.122846286345373,300
forl,35.9105499500996,-79.162291925994,2013-05-01,train,8.3067499679641,300
fors,41.3143,-80.745838,2019-09-17,test,8.38186568297531,300
foru,36.7254,-121.73,2016-08-30,test,14.943743914837302,300
fosp,35.69883,-79.08199,2015-08-24,train,9.081525249050395,300
foug,36.177,-79.0542729689986,2013-07-31,train,8.929469418249873,300
fouq,35.7071198350535,-79.1614950831171,2016-08-31,train,9.214835988016446,300
fovb,35.7228491134851,-79.1322796522992,2013-05-16,train,8.401796152915171,300
fove,39.21155,-97.00559,2016-08-29,train,11.550387918487036,300
fowg,39.7533,-121.971,2019-03-20,test,14.820122923624737,300
fowp,42.37793,-86.0448,2017-06-13,train,7.970184895000288,300
fowt,44.8505,-93.5157,2013-08-07,train,6.075751401297162,300
foww,41.566378,-71.878793,2019-08-22,test,9.475120394362584,300
foyn,35.7110588083325,-79.1541788669394,2016-10-05,train,9.228966661839687,300
foyw,41.905091,-78.942054,2013-09-25,train,8.361125567447472,300
fpae,37.2639,-120.906,2020-09-23,train,14.978279686696249,300
fpaf,37.2141,-120.561,2018-11-07,train,14.971415214990987,300
fpbc,37.7705,-121.292,2021-09-15,train,14.975527236614633,300
fpbs,35.6563124026918,-79.2558643850315,2013-09-18,train,9.060549620832687,300
fpbv,35.68836,-78.7017067980886,2016-09-15,train,9.218741078161932,300
fpco,37.0062,-120.6,2013-05-14,test,14.561192539888419,300
fpcw,38.7078250249227,-75.0808666706085,2018-07-11,train,9.917428776148945,300
fpda,35.61,-78.9557370197396,2018-08-28,train,9.29596808960918,300
fpdf,41.798303,-72.428591,2021-10-07,test,9.550902686355409,300
fpdq,35.6967134934854,-79.1808237353164,2015-07-07,train,8.960407781118949,300
fpdt,35.794,-79.0178401897891,2016-04-06,train,9.136015600480073,300
fpet,35.43,-79.0856140572195,2021-05-19,train,9.289985906673198,300
fpfj,48.0735,-86.59,2016-08-24,test,-1.0,300
fpgj,36.3247,-119.079,2017-07-20,test,14.841095070564407,300
fpjj,37.03911,-77.90605,2017-07-06,test,9.239676662446445,300
fpjk,35.00098,-78.8592950177821,2013-08-13,test,8.969433977374093,300
fpjl,35.7116709460718,-79.1530418873982,2016-08-10,train,9.201500871595806,300
fpjt,35.8739030872039,-78.86898893035,2020-05-13,train,9.262240804658267,300
fpju,35.6784824347281,-79.2146859520851,2018-07-11,train,9.280824626858953,300
fpln,35.6851361058074,-79.2023274788119,2015-05-06,train,9.005281027577448,300
fplu,35.04,-79.1196740095605,2021-12-14,test,9.301670019178006,300
fpof,35.61,-78.9965011648969,2021-05-18,train,9.293583108103338,300
fpog,36.7518,-121.742,2017-01-11,test,14.9389298352689,300
fppv,35.873188783944,-78.8632720075535,2019-10-17,train,9.273963464859643,300
fpqo,37.2639,-120.906,2019-03-14,train,14.973608425757357,300
fprn,37.4806,-121.031,2015-06-09,train,15.026985460742875,300
fpsz,35.6895807580883,-79.1940720186653,2019-10-17,train,9.274247021377347,300
fptl,36.5597,-121.51,2017-01-25,test,14.932613260894891,300
fpwg,40.57668,-79.01842,2017-08-03,test,8.81559760123931,300
fpwj,35.8675675278558,-78.8182823107641,2016-08-10,train,9.201500871595806,300
fpxn,36.9425,-121.445,2013-05-30,test,14.657914839974394,300
fpxs,35.6932535845241,-79.1872501414185,2017-04-18,train,9.225502563545415,300
fpzw,35.6569777697997,-79.2546285377042,2013-07-10,train,8.798383195540822,300
fqbd,32.9044,-117.223,2013-02-09,test,-1.0,300
fqbs,35.6793341046262,-79.2131040675061,2018-02-21,train,9.307909991408197,300
fqbz,36.33,-79.0732061500531,2018-06-19,test,9.281287582979944,300
fqdt,35.62476,-78.7051866641386,2016-05-11,train,9.124031902081507,300
fqew,36.42,-79.0771114276075,2019-08-28,test,9.273246324535906,300
fqfk,35.7119104782307,-79.1525969823604,2016-07-13,train,9.163810522745159,300
fqfo,38.7605000178019,-75.2028333346049,2016-08-24,train,11.094873654443862,300
fqfw,35.6446551709607,-79.2775164302062,2019-08-22,train,9.269226796283224,300
fqgs,35.76,-79.0804234984447,2020-05-13,train,9.262555804604528,300
fqhv,34.7824,-120.529,2021-01-28,test,15.046383069232446,300
fqid,35.59,-78.9467887927538,2019-09-01,train,9.268749716276075,300
fqjj,35.794,-79.0165549085687,2015-10-12,train,9.161725422268105,300
fqkb,35.47745,-76.81692,2016-07-13,test,9.163810522745159,300
fqlc,39.80534,-76.88722,2018-08-09,train,9.090993551078547,300
fqlt,32.8183,-114.4632,2017-05-02,train,-1.0,300
fqmd,35.47727,-78.8898681266501,2016-07-29,train,9.194727173133453,300
fqmv,46.89435,-85.851333,2015-05-08,test,6.238486848446207,300
fqnf,35.9095561368685,-79.1543379464511,2021-09-09,train,9.295555357805139,300
fqnt,35.6281008373153,-79.30826431171,2015-06-10,train,8.97689686621958,300
fqnz,44.14,-87.233333,2017-08-06,train,8.142246514760362,300
fqog,36.3264,-119.354,2016-01-05,test,14.885507430697233,300
fqpo,39.16522,-96.91105,2015-08-24,train,11.615592426903032,300
fqps,35.6637378996163,-79.2420723288586,2018-12-06,train,9.288491986940318,300
fqpz,35.687025748394,-79.1988176724023,2021-07-12,train,9.285262446987774,300
fqqf,37.3906,-120.958,2021-06-15,train,14.972925165155255,300
fqqx,35.6534380167855,-79.2612032454855,2015-02-11,train,9.08851355412763,300
fqsb,39.4981,-84.9868416666667,2017-06-26,test,10.444109127912762,300
fqsz,36.35,-79.1138902440686,2019-11-20,test,9.2839111951527,300
fqts,35.435,-78.8804227759429,2014-08-12,train,9.006736111416773,300
fqur,41.300686,-80.761663,2018-10-01,test,8.424185577515969,300
fquw,44.67195,-103.3205,2017-09-06,train,11.57714282217987,300
fqvf,36.6902,-121.68,2016-09-21,test,14.940455624987916,300
fqwd,41.890646,-78.925275,2014-06-11,train,8.274727315703618,300
fqwk,35.336013,-79.0453254343487,2016-09-12,train,9.213583676215988,300
fqxt,35.7083707252164,-79.1591716901417,2021-09-13,train,9.296496591710243,300
fqym,36.02,-76.31,2021-06-14,test,9.284722720248553,300
fqzf,35.7054697246258,-79.1645599844889,2016-08-31,train,9.214835988016446,300
fraw,35.6947173921616,-79.1845312772984,2016-07-19,train,9.166671344702662,300
frbe,41.57591,-75.70621,2021-08-12,train,9.251332961658852,300
frde,37.515,-121.012,2020-08-11,train,14.973598111923248,300
frdt,37.4125,-120.759,2018-11-30,train,14.974717840642555,300
frfm,37.1145,-120.89,2017-10-10,train,14.92538612520021,300
frgp,40.37974,-76.032,2019-07-16,train,8.927220507670395,300
frha,35.98,-78.8244963572819,2020-07-22,train,9.27557140978623,300
frif,34.9638,-120.642,2019-12-04,test,15.065753180118431,300
frjj,35.7159026808783,-79.1451818983965,2013-09-17,train,9.059644141731534,300
frjk,40.53458,-75.06978,2017-08-31,train,9.66695761216394,300
frjn,37.8189,-121.358,2015-05-19,train,15.033258452187715,300
frjs,35.84,-79.0598589989181,2020-06-04,train,9.260368342887483,300
frka,40.264159,-79.901386,2014-09-05,test,8.5482872494915,300
frkm,35.7245790679658,-79.1290664492482,2016-07-20,train,9.188789675921107,300
frko,35.976,-78.7578817786102,2016-05-10,train,9.119801984331334,300
frmm,35.6406629683131,-79.2849315141701,2021-09-09,train,9.294934316788257,300
frnb,37.1951,-120.561,2014-02-10,train,14.914648382236823,300
frpg,39.67512,-105.0697,2017-07-31,test,10.095721781200064,300
frpy,41.891667,-83.196667,2013-08-09,test,5.979021605399941,300
frqe,37.4806,-121.031,2013-10-15,train,14.860321374529521,300
frqs,36.538,-79.0643574831895,2014-07-17,test,8.971736482822106,300
frre,35.5621,-119.151,2019-02-07,test,15.037801604282537,300
frrq,38.5117166519165,-75.1084666649501,2016-09-27,train,10.554980162721437,300
frrr,35.6534912461541,-79.2611043776994,2015-02-11,train,9.08851355412763,300
frrv,37.8819,-121.652,2021-03-16,train,14.979934523114999,300
frsi,38.1309,-121.574,2021-08-11,train,14.979203446845144,300
frsr,33.39629762,-114.7199316,2017-05-16,train,13.291927233032794,300
frti,41.80655,-76.6603,2019-08-13,test,9.007294888790174,300
frur,35.8910463654398,-79.0061950774648,2020-09-24,train,9.294971167272362,300
frvg,41.63436,-80.31254,2021-07-08,test,8.38112777547812,300
frvj,38.7688166936239,-75.1965666611989,2018-07-25,train,10.008095963002066,300
frvq,39.21067,-96.97298,2016-10-24,train,11.593504063280339,300
frwp,35.6452140793314,-79.2764783184513,2019-05-16,train,9.262352234485682,300
frxr,41.99847,-78.95185,2019-04-18,train,8.60948863076951,300
fryk,41.004436,-81.050413,2016-08-02,test,8.35792798075742,300
fryq,37.2583,-120.475,2013-01-08,train,-1.0,300
fsai,35.97467,-105.9172,2017-06-20,train,8.717038457877376,300
fsbb,38.2560566666667,-86.7764030555555,2020-06-15,train,11.114512329587026,300
fsbm,35.6685551574778,-79.2331247942088,2016-05-09,train,9.12081637270494,300
fscr,35.6464117401257,-79.2742537932621,2018-08-09,train,9.29032821079963,300
fsdn,43.25163,-114.8125,2017-08-23,train,10.948060993427024,300
fsei,35.7068803028947,-79.1619399881549,2016-09-15,train,9.218741078161932,300
fsej,35.6628862297182,-79.2436542134376,2019-05-16,train,9.262352234485682,300
fseq,35.742,-79.2209525251228,2015-12-07,train,9.187534098246514,300
fset,39.21155,-97.00559,2015-08-03,train,11.562837756065479,300
fsfh,38.9725,-94.67293,2017-08-21,test,11.702873285455793,300
fsfj,35.794,-79.01833452872,2016-05-09,train,9.12081637270494,300
fsfz,47.165333,-89.656667,2019-08-22,test,11.147350322430723,300
fsgj,34.73,-76.73,2021-01-07,test,9.300470378555369,300
fsgo,35.8815740830812,-78.9303837099466,2016-06-07,train,9.122846286345373,300
fshd,39.69807,-98.28162,2014-08-18,test,11.120663534293062,300
fsiz,35.976,-78.7626044539638,2016-08-09,train,9.19966878336783,300
fsjd,34.941,-79.1021744114056,2016-08-16,test,9.212923978360559,300
fskh,38.37611,-97.07583,2019-06-10,train,11.725408664504075,300
fskq,35.8596170220072,-78.7546504744209,2013-05-01,train,8.3067499679641,300
fsld,36.517,-79.0641597476171,2014-07-17,test,8.972959010540636,300
fsli,40.53035,-75.06953,2017-12-06,train,9.789827616601936,300
fsoa,35.573,-78.9341121378574,2013-06-24,train,8.800090114441259,300
fsoh,39.0258,-121.727,2015-06-10,train,15.02970759267511,300
fspn,35.794,-79.0102768041459,2014-07-22,train,8.978212633706491,300
fspt,38.785,-121.653,2020-05-20,train,14.979648222852264,300
fsro,35.9144941463604,-79.1938592823048,2014-09-22,train,9.013178126437616,300
fsru,37.9631,-101.75919,2017-08-28,train,11.621247235598933,300
fssa,35.45,-83.94,2019-08-14,test,11.84481360012239,300
fsue,33.1495,-117.297,2013-02-08,test,-1.0,300
fsus,41.707665,-73.382964,2018-08-14,train,9.712856027411227,300
fsvk,36.292,-80.049,2014-07-29,test,8.966691408262886,300
fsvr,37.1976,-120.488,2013-04-09,train,14.495786694761183,300
fsyh,34.16,-79.1217996669635,2014-07-30,test,8.97704150666843,300
fszb,35.64607,-79.0211087891077,2016-05-25,train,9.134383491602438,300
fsze,35.901543517693,-79.0902089863865,2017-10-18,train,9.287764564012628,300
ftaf,35.8738099172135,-78.8682432447678,2020-03-11,train,9.268593520799348,300
ftam,41.353881,-80.754718,2018-09-05,test,8.34006776190568,300
ftaz,35.6979111542797,-79.1785992101273,2014-10-08,train,9.022508207360506,300
ftcx,42.383333,-87.0,2017-08-02,train,9.215268141895418,300
ftdi,36.045,-79.0914966904975,2013-06-27,train,8.889246430982098,300
ftdj,35.4417,-119.549,2013-02-27,test,13.781414233303657,300
ftdv,44.847993,-93.476318,2013-09-24,train,6.411170800326356,300
ftem,37.9893,-121.463,2020-02-18,train,14.976444493586156,300
ftgb,35.8782820767533,-78.9040361527108,2015-04-22,train,9.024136164543187,300
ftgj,38.5901,-121.731,2019-03-19,train,14.979810052603641,300
fthb,41.840833,-82.916667,2013-08-09,test,5.979021605399941,300
fthg,35.7220772876399,-79.1337132351989,2018-06-07,train,9.285544613574809,300
ftht,38.2361,-121.419,2015-04-15,train,15.04343128892477,300
ftkt,37.7705,-121.292,2015-06-16,train,15.02334632552833,300
ftlg,35.79,-79.0352903540509,2021-03-17,train,9.29873419361721,300
ftlj,38.691,-100.924,2018-09-24,train,11.892993165202693,300
ftlw,35.713,-79.0393439332845,2015-11-12,train,9.178316958438376,300
ftph,38.2611,-121.748,2018-12-19,train,14.979192913276888,300
ftqn,42.161916,-78.74342,2013-09-23,train,8.397106882804474,300
ftrz,39.3092,-121.595,2013-12-11,train,14.882886033235486,300
ftss,36.12,-78.9147243127216,2018-08-27,train,9.292675993267085,300
fttq,35.794,-79.0158628340654,2015-09-09,train,9.118753447346435,300
fttx,35.8806113265136,-78.9226782922645,2015-11-12,train,9.178316958438376,300
ftxw,35.7143590291879,-79.1480490641958,2016-10-05,train,9.228966661839687,300
ftyb,38.814,-86.0806397222222,2016-05-31,train,7.782428335359883,300
ftyx,40.145409,-80.705275,2014-08-20,test,8.346730029166576,300
ftzb,35.6932801992084,-79.1872007075254,2017-04-18,train,9.225502563545415,300
ftzz,41.73699,-77.26226,2017-08-09,test,8.7702863384171,300
fuah,41.85081,-77.51665,2019-08-05,test,8.85557908040887,300
fuai,34.9576,-120.631,2015-08-26,test,14.95869476083795,300
fubc,38.7040833155314,-75.0756833314896,2019-07-10,train,9.634846931197762,300
fube,40.9314,-81.101617,2017-11-15,test,8.681334597793692,300
fubn,35.65,-78.6855502771421,2021-07-13,train,9.29051856934511,300
fubs,41.1752053,-105.5852725,2020-07-29,test,11.128582229989924,300
fucg,34.9454,-120.417,2017-01-09,test,14.929942276564931,300
fucq,44.8505,-93.5157,2013-09-24,train,6.411170800326356,300
fudd,36.16902,-79.0546684401433,2015-06-10,train,8.97689686621958,300
fudu,35.8688097943946,-78.8282247851927,2017-04-18,train,9.225502563545415,300
fuef,36.01,-78.9594654476503,2018-06-12,train,9.287228964062033,300
fuej,35.8757354303487,-78.8836540801322,2021-05-24,train,9.28800436978184,300
fueo,35.76,-79.0818076474513,2020-09-24,train,9.294658363319744,300
fufz,37.3772,-121.058,2015-04-14,train,15.04166137929804,300
fugh,35.6321994987002,-79.3006514921737,2016-06-21,train,9.130232102933348,300
fuho,35.98,-78.8287219089141,2020-10-13,train,9.297918122115128,300
fuij,46.602692,-86.78226,2016-04-18,test,6.245094600534613,300
fuim,35.79,-79.038009218171,2021-10-12,train,9.296325137693481,300
fuio,38.1156,-121.494,2018-02-20,train,14.939056665585472,300
fujv,38.307,-121.794,2017-04-25,train,14.94289080139491,300
fukn,37.82516,-99.919103,2016-07-25,train,11.507029242042027,300
fukp,41.685,-82.933333,2014-04-23,test,5.726470723443669,300
fulk,35.6749426817139,-79.2212606598665,2020-06-10,train,9.260464244994239,300
fulq,37.66,-120.875,2015-05-12,train,15.021833193343872,300
fumq,35.64477,-80.254,2016-07-27,test,9.1878700032172,300
fund,36.21,-76.73,2019-05-29,test,9.262478579599,300
funh,35.7141727263977,-79.1483951014475,2016-05-11,train,9.124031902081507,300
funl,36.35,-79.1141868474272,2019-12-10,test,9.284365601695551,300
fuog,34.97,-79.0846253793576,2021-07-14,test,9.290614816996515,300
fupn,39.40763,-99.44667,2018-07-09,train,11.631980095958271,300
fuqe,35.67528867261,-79.2206180192563,2020-03-11,train,9.268867864230561,300
fuqh,40.4189,-122.214,2014-01-15,train,15.104998539757748,300
furf,35.7187238374159,-79.1399419057286,2019-06-01,train,9.262638507710102,300
furm,35.882226,-106.728059,2021-06-03,train,7.867616889481461,300
fusp,35.8782510200898,-78.9037875908501,2015-04-22,train,9.024136164543187,300
fuue,36.6096,-121.561,2014-02-27,test,14.93648430464618,300
fuus,40.3175,-75.20278,2019-08-29,train,9.589545340564646,300
fuvd,34.942,-120.557,2014-04-21,test,14.877048236129369,300
fuvs,38.3068,-121.693,2020-05-21,train,14.978237568356796,300
fuwg,35.8969471314993,-79.0534218310007,2015-11-12,train,9.178316958438376,300
fuyt,39.6242,-122.197,2014-06-18,test,15.000082802153887,300
fuyu,35.5513,-119.088,2019-12-05,test,15.058799936441655,300
fuzc,35.13,-78.7220888706673,2019-08-02,test,9.271618338915964,300
fvaq,35.6276483876819,-79.3091046878926,2015-07-07,train,8.960407781118949,300
fvas,38.0475265,-99.82633869,2017-09-25,train,11.652946215834618,300
fvav,48.59713,-116.9714,2017-08-07,test,10.822589701987264,300
fvbd,35.6297775624273,-79.3051499764452,2016-06-07,train,9.122846286345373,300
fvbn,39.40526,-76.98918,2017-08-01,train,9.277381125099692,300
fvby,35.9092766268973,-79.1521008897046,2021-08-05,train,9.289895609534288,300
fvdl,35.794,-79.0100790685735,2014-07-22,train,8.978212633706491,300
fvdm,35.910581006763,-79.1625404878547,2013-05-01,train,8.3067499679641,300
fvdx,35.6697262035877,-79.2309497029127,2015-09-09,train,9.118753447346435,300
fveb,37.335,-122.064,2016-05-12,train,14.96578241951021,300
fved,35.7120967810209,-79.1522509451087,2016-06-22,train,9.155756853277598,300
fvfl,36.54,-79.0648023882273,2019-05-28,test,9.259286470602436,300
fvft,35.39,-80.08,2021-06-30,test,9.285286069447938,300
fvfw,35.794,-79.0184333965062,2016-05-24,train,9.115368428162077,300
fvgk,36.33,-79.1157687320062,2020-06-24,test,9.265471817969036,300
fvhm,34.159545,-79.1210581585671,2019-07-30,test,9.272568665787247,300
fvib,39.21067,-96.97298,2021-06-28,train,11.823753522834807,300
fvki,35.8703315709047,-78.8404043163677,2018-03-22,train,9.307680472460206,300
fvmo,38.55845278,-75.567875,2020-08-20,train,9.734536474204843,300
fvmu,35.8993074379231,-79.072312532415,2016-12-13,train,9.228050113396344,300
fvng,42.056766,-78.879216,2013-06-11,train,5.713287103092436,300
fvnt,37.9718,-121.374,2019-02-06,train,14.976335869320673,300
fvnx,36.7368,-121.734,2016-04-28,test,14.96441303104234,300
fvny,37.4419,-121.003,2016-10-18,train,14.941980303678784,300
fvoj,43.3619,-78.7294,2018-08-14,train,8.184228775485378,300
fvow,37.1366,-120.762,2017-03-14,train,14.931659615360154,300
fvoy,33.4334,-117.632,2019-03-03,test,10.83142222979333,300
fvrq,35.8647103148165,-78.7954146195783,2015-06-22,train,8.960820612577443,300
fvuk,35.6418872437917,-79.2826575550879,2020-11-19,train,9.302411702838373,300
fvvj,37.66,-120.875,2017-03-14,train,14.931659615360154,300
fvyd,35.695169841795,-79.1836909011158,2016-05-24,train,9.115368428162077,300
fvyu,37.0062,-120.6,2018-08-14,test,14.96524919195621,300
fvyy,35.98,-78.8409014400891,2021-09-21,train,9.296119357053756,300
fvzf,44.453333,-82.341667,2013-03-30,train,6.313820515147165,300
fvzp,36.31,-79.1155215625407,2020-06-01,test,9.254944559490738,300
fvzq,44.14,-87.233333,2019-08-03,train,8.166397345877941,300
fwbc,35.48,-76.82,2017-11-06,test,9.298430319257132,300
fwbp,35.68225,-79.07802,2015-06-22,train,8.960820612577443,300
fwbt,44.8505,-93.5157,2013-01-04,train,-1.0,300
fwcd,41.267694,-80.470129,2016-05-24,test,8.287587757901452,300
fwcg,34.16,-79.1218985347497,2019-05-28,test,9.26310733063604,300
fwci,36.9836,-120.5,2015-02-10,test,15.056981153628982,300
fwco,45.49482,-104.9378,2017-07-16,train,11.194647461923353,300
fweb,35.2431,-120.68,2015-05-20,test,14.960945908040324,300
fwfp,35.83646,-78.9763,2015-06-22,train,8.960820612577443,300
fwfw,36.8754,-121.561,2013-03-28,test,14.350653854258852,300
fwgb,35.6614224220807,-79.2463730775577,2020-01-09,train,9.283786206106283,300
fwia,45.95858,-89.43652,2017-06-26,test,6.692225217495611,300
