imtype,prop_lake_500,r_500,g_500,b_500,prop_lake_1000,r_1000,g_1000,b_1000,prop_lake_2500,r_2500,g_2500,b_2500,uid,DateTime
sentinel,0.23348100669243096,81.18651594670973,58.76584578118692,40.77069035123133,0.2830933967876264,80.79171219635202,62.449020761536524,42.70530385811549,0.2757823913879277,87.77836639667647,74.14657539975742,50.69419079616902,alsf,2022-12-28 16:00:57.600023+00:00
sentinel,0.022748905387397676,192.43514644351464,186.53138075313808,167.93305439330544,0.06781444285031085,200.4037376586742,193.85507757404795,179.86318758815233,0.047933694025555425,165.7202209414025,158.69604546910023,138.8067563240474,altb,2022-12-28 16:01:04.242560+00:00
sentinel,0.41928421854178566,163.59387060158912,128.41929625425652,89.18433598183881,0.2851506456241033,166.17685534591195,137.25115303983227,101.07295597484277,0.38678472473196,147.38700802524892,121.18408239117119,84.59299633517094,alwg,2022-12-28 16:01:10.952850+00:00
land_sat,0.3212669683257919,202.39718309859154,199.95211267605634,178.2619718309859,0.29831932773109243,190.29342723004694,190.35211267605635,169.39906103286384,0.12222349657835378,161.64247732248984,163.20644354081952,146.16484203941195,alwn,2022-12-28 16:01:14.569594+00:00
land_sat,0.22989807474518686,210.00985221674875,193.807881773399,167.77339901477833,0.28625509609784505,216.6592065106816,195.63479145473042,168.24008138351985,0.401029526029526,179.2018648583192,163.25550980867038,142.2450956648099,alxm,2022-12-28 16:01:19.171129+00:00
land_sat,0.5155412647374062,217.67775467775468,204.66735966735968,190.37006237006236,0.49039005087620124,200.70835734870317,188.87665706051874,175.72161383285302,0.3888510290309391,171.03656969272112,161.2776025236593,149.74506367566303,alxv,2022-12-28 16:01:22.095221+00:00
land_sat,0.6595918367346939,150.54084158415841,107.17450495049505,59.60519801980198,0.6223358908780904,147.73321917808218,105.45034246575342,58.51267123287671,0.5187260703097807,129.53277863517414,91.34576930819298,49.58062135140576,alyf,2022-12-28 16:01:25.387685+00:00
sentinel,0.4269940986103179,220.05349977708426,158.72202407489968,113.27128845296478,0.6403699410798802,179.7903390022248,136.9667031185188,99.26531920509824,0.45250516438500055,187.4793579559132,141.26962756628495,102.56505553836102,amak,2022-12-28 16:01:32.484089+00:00
sentinel,0.1503267973856209,141.29219948849104,127.74936061381074,98.4814578005115,0.13612552864282967,169.21394527802295,154.4596646072374,127.28349514563106,0.21779093558187115,183.78206177496264,166.7026368230019,140.36705572557113,amat,2022-12-28 16:01:39.823020+00:00
land_sat,0.07097591888466413,228.58928571428572,241.53571428571428,221.08928571428572,0.07101200686106346,205.88888888888889,213.6086956521739,189.16425120772948,0.06046664475846204,54.430253623188406,51.369565217391305,45.70108695652174,amfl,2022-12-28 16:01:43.269890+00:00
land_sat,0.3028571428571429,136.6010781671159,126.15094339622641,78.3989218328841,0.431842049989498,114.13035019455253,90.05447470817121,48.9829766536965,0.35067200164153073,118.71981665691438,91.40881607177687,50.88726350692413,amgv,2022-12-28 16:01:47.168750+00:00
land_sat,0.09384615384615384,199.52459016393442,202.98360655737704,195.81967213114754,0.014454165081780145,233.42105263157896,190.8684210526316,255.0,0.037300958916160816,237.18867924528303,202.5566037735849,255.0,amjb,2022-12-28 16:01:50.736453+00:00
land_sat,0.5028089887640449,234.94040968342645,248.5195530726257,247.79888268156424,0.43754656071517256,233.48127128263337,247.13791146424518,245.62258796821794,0.368229145565774,228.16228407965673,241.87050280558918,240.67279128617008,amjh,2022-12-28 16:01:54.653709+00:00
sentinel,0.14412291450655104,128.8064094179202,125.458469587966,101.99672988881622,0.12621058893515763,176.48322021116138,169.49773755656108,145.68118401206635,0.16238754325259516,174.3801406349883,166.84691147572033,143.11679333285983,amks,2022-12-28 16:02:01.509964+00:00
sentinel,0.24573475351116977,62.72420406597622,41.054085155350975,23.754507096279248,0.25182629387269484,72.28980440328829,50.465368987999625,30.58905792308419,0.21677047289504037,86.40551949203646,67.98409066723423,42.831541981483454,amkz,2022-12-28 16:02:07.845494+00:00
land_sat,0.5045751633986928,225.2357512953368,204.64507772020724,183.11139896373058,0.5580798827409308,215.26854891661196,195.3230466185161,174.95732107682207,0.44677026556882754,172.82258273848151,157.44802076573654,141.4731992212849,amma,2022-12-28 16:02:11.442944+00:00
sentinel,0.24360356827761984,205.69577464788733,181.10865191146883,140.90583501006037,0.2567758223806341,204.4240408714093,176.64179679969155,136.1722575669944,0.3166614977216881,193.02522570033022,167.75443552943835,128.82791526977311,ammz,2022-12-28 16:02:17.867455+00:00
sentinel,0.25195588651145256,59.789375233819676,73.71081182192293,36.86793864571642,0.12117935409457901,69.72912948641681,84.25976601229426,45.87408288717034,0.027047289504036908,170.7185501066098,171.47149964463398,150.5134328358209,amol,2022-12-28 16:02:23.595455+00:00
sentinel,0.3734564991987935,141.7804139323574,127.1680969207471,104.28621908127208,0.29595476716251307,155.70441128238767,137.53386356182355,110.21179075106592,0.2626425311905512,153.19415807560136,136.48065529091124,110.60013034719753,amos,2022-12-28 16:02:29.674455+00:00
sentinel,0.0832312187765105,76.38731596828993,76.63759909399774,52.52208380520951,0.1112908982748364,77.3872140260851,78.22856531964935,51.94611930724824,0.13003933042535837,117.94357403698905,102.04882789492284,71.71792908469784,amow,2022-12-28 16:02:35.592543+00:00
land_sat,0.6440460947503202,231.60238568588468,240.5248508946322,248.29821073558648,0.23444239063462724,232.46780551905388,237.78712220762156,246.58475689881735,0.5375541520956209,228.418098844548,235.76832702204098,246.742693465385,amqv,2022-12-28 16:02:39.412731+00:00
sentinel,0.16171711403007805,129.88287227781046,118.40553266627428,77.96115361977634,0.1554519368723099,133.57883402553452,126.6860483002615,90.80418397169666,0.13569396386005383,127.25449084830282,119.50793335977787,81.60843202810676,amrx,2022-12-28 16:02:46.318154+00:00
land_sat,0.2857142857142857,78.64722222222223,93.61666666666666,34.28888888888889,0.12111801242236025,132.85299145299146,112.67179487179487,61.52136752136752,0.17059897241752298,79.46681196750545,67.91400832177531,38.26887259758272,amtr,2022-12-28 16:02:50.178994+00:00
sentinel,0.303064915286503,80.47613065326634,71.17964824120602,37.828831658291456,0.23732663797226208,81.0847355163728,66.38518891687657,36.33088161209068,0.22551326412918107,84.44467744135298,64.22790507364975,37.722517730496456,amuf,2022-12-28 16:02:57.540149+00:00
land_sat,0.29904761904761906,201.5095541401274,183.27707006369425,158.3535031847134,0.33193069306930695,201.02237136465325,180.43251304996272,156.70917225950782,0.14904921700223714,178.26722058429377,158.78209595282766,138.53953363709462,amuw,2022-12-28 16:03:01.317161+00:00
sentinel,0.13026675464228485,76.20260492040521,77.68740955137481,52.59623733719248,0.12121356335514574,77.14664310954063,78.77817039654495,52.323910482921086,0.132386901091831,116.7120252249125,100.7295264543377,71.18533946599554,amwx,2022-12-28 16:03:08.041900+00:00
land_sat,0.47346938775510206,57.61379310344827,130.21896551724137,203.44310344827585,0.430514859773964,232.4880894506563,238.4433641225085,245.8444336412251,0.27589521749579426,198.02364360378297,203.61485813837731,209.00709308113488,amzo,2022-12-28 16:03:12.365768+00:00
land_sat,0.0163265306122449,149.75,149.45,116.35,0.07393404746901912,72.11931818181819,74.61647727272727,48.61079545454545,0.04365565075479396,58.85669781931464,64.02180685358256,37.950934579439256,andt,2022-12-28 16:03:15.569696+00:00
sentinel,0.48145991069695204,41.07116935483871,49.18649193548387,50.98185483870968,0.4772671296980444,41.09077304159356,49.41381979564454,51.21637939931882,0.003980095554038825,122.03389830508475,128.40777666999003,132.67497507477566,anjy,2022-12-28 16:03:21.854769+00:00
sentinel,0.32333904435560634,68.28024727700912,60.15602001766264,42.70238445687371,0.24727403156384506,90.44347741997872,80.27144376752732,55.877091190407114,0.35403135714010553,80.69611438146741,69.59969750715429,49.256302841038924,anlm,2022-12-28 16:03:29.739865+00:00
sentinel,0.6511389096340553,13.961720430107526,36.21634408602151,42.55899641577061,0.007199474696308803,59.22475570032573,79.48208469055375,85.23127035830619,0.017736831746127876,94.28702518139139,111.31412718736662,116.50746905676483,anlo,2022-12-28 16:03:35.602866+00:00
land_sat,0.23170731707317074,193.54135338345864,198.19924812030075,173.6654135338346,0.16827462418667266,178.572,174.25733333333332,151.836,0.2804667863554758,165.70541543976444,168.13557803098195,147.20407118166688,anlp,2022-12-28 16:03:38.947373+00:00
sentinel,0.4781035795887281,1.1079251294305057,3.98805256869773,8.383910792512943,0.47429519071310117,1.1329699712052652,3.981900452488688,8.637392019744961,0.38540811439518335,1.1206257627870853,4.636059025851548,8.936203261954955,anmy,2022-12-28 16:03:42.705371+00:00
land_sat,0.3136456211812627,224.7435064935065,227.12987012987014,205.78896103896105,0.1543942992874109,223.04273504273505,226.88888888888889,206.0102564102564,0.011491760624457935,54.72830188679245,51.53584905660377,46.35471698113208,annu,2022-12-28 16:03:45.874592+00:00
land_sat,0.38596491228070173,224.6038961038961,232.71428571428572,249.91558441558442,0.40006131207847945,222.24444444444444,228.91417624521074,246.40689655172415,0.6288071395216105,223.04373298126907,229.03713177654922,246.03985477349616,anra,2022-12-28 16:03:50.083206+00:00
land_sat,0.20555555555555555,163.72072072072072,160.75225225225225,141.77027027027026,0.21943497320993668,156.04106548279688,156.56825749167592,137.472807991121,0.12074942546644335,149.11064516129034,146.05903225806452,128.11645161290323,anrk,2022-12-28 16:03:52.708173+00:00
sentinel,0.22132151946460552,76.26959114139693,71.20400340715503,51.75851788756388,0.20665403741416055,81.81620258966426,76.42316947404606,55.916351552652685,0.24401651778189787,84.74384389570022,78.16674149542393,56.97135209808323,antr,2022-12-28 16:03:59.150198+00:00
sentinel,0.23395230464699784,158.09347300564062,126.1361804995971,87.790088638195,0.2956335514574658,151.76150998068255,123.64826142949131,86.1613007083065,0.27516362146284673,155.96303461329697,126.93351519115949,88.31886821338604,anuc,2022-12-28 16:04:06.733476+00:00
land_sat,0.14666666666666667,168.65584415584416,159.87012987012986,142.5909090909091,0.2303088340914532,54.16008316008316,50.74740124740125,45.38357588357589,0.21054041641151255,53.520814397382296,50.309216506089804,44.907107798582075,anuf,2022-12-28 16:04:10.192284+00:00
land_sat,0.199438202247191,201.05633802816902,210.981220657277,196.55868544600938,0.3518698397280233,192.38647342995168,202.6935817805383,189.8599033816425,0.28738456660457373,145.2316921803889,152.946352227279,143.41015032409322,anuh,2022-12-28 16:04:12.338284+00:00
land_sat,0.09901873327386262,163.57657657657657,162.3153153153153,146.77477477477478,0.0009066183136899365,213.0,130.0,210.75,0.0007410701052319549,246.6,221.4,237.05,anvc,2022-12-28 16:04:15.398854+00:00
sentinel,0.623150155528325,120.5645136893057,103.13976705490849,85.40674633187112,0.5463757187293807,134.75299749849046,115.00569309065816,94.41986543603899,0.4270183798243714,142.88603641282103,122.56195162754275,100.4258929683746,anvh,2022-12-28 16:04:22.855968+00:00
sentinel,0.5130362426035503,164.02414849522435,134.58352856370516,84.90845197332852,0.5358186445470826,156.38736916175566,126.64231682645791,79.09521505849239,0.44631637117897316,146.37875588347538,120.04148751219098,74.45670186151041,anvn,2022-12-28 16:04:29.985486+00:00
sentinel,0.5279479687058158,185.52097839671487,130.55025888234243,90.63095875736475,0.4961165048543689,186.93613669991885,130.90501646699443,90.78864970645793,0.504669189453125,189.00168561407753,133.3738586200641,91.46773900949387,anvp,2022-12-28 16:04:36.265527+00:00
land_sat,0.0267515923566879,255.0,204.47619047619048,231.52380952380952,0.01240694789081886,255.0,211.4,226.65714285714284,0.0023485992283173965,255.0,196.0,210.88095238095238,anwq,2022-12-28 16:04:39.461665+00:00
sentinel,0.09677732479130266,28.119358074222667,44.674022066198596,25.05616850551655,0.16600742556237716,30.47931588948984,47.515714076889346,26.30302587341032,0.05471067523461409,120.99170243204578,112.95228898426323,89.63841201716738,anwv,2022-12-28 16:04:45.823798+00:00
sentinel,0.18823640305401074,107.67651477215824,87.2363545317977,55.15222834251377,0.17301606186793575,80.93632237656443,73.27396506670334,46.346307247971396,0.19500538064728612,83.6385310290652,76.42138648860958,49.43401413982718,anxo,2022-12-28 16:04:51.802799+00:00
sentinel,0.1893491124260355,111.7880859375,145.13916015625,97.0888671875,0.26072202846639647,99.70526030368764,127.00162689804772,84.98580983369487,0.21142258020560492,97.00886191524786,116.25576024491112,79.95945002416886,anxr,2022-12-28 16:04:59.663312+00:00
land_sat,0.33475298126064734,162.0,163.89567430025446,142.5674300254453,0.2867981790591806,160.1866969009826,162.40287226001513,141.99924414210128,0.16933541164800908,158.40481171548117,160.89205020920502,141.01861924686193,anyq,2022-12-28 16:05:01.587312+00:00
land_sat,0.4024767801857585,226.39743589743588,232.8153846153846,246.90769230769232,0.5900229357798165,226.52915451895043,233.14237123420796,245.85568513119534,0.5413032558564318,224.43900792981273,230.2144423823182,243.5688375231989,aoab,2022-12-28 16:05:06.075651+00:00
sentinel,0.4636855862584018,181.09724179585263,151.86873364203745,118.38091403261527,0.5670613308074828,160.96437967177516,129.87438927631854,94.93189125986554,0.4713592529296875,157.07549933637628,130.27748373312616,94.5547489560066,aobu,2022-12-28 16:05:13.447638+00:00
land_sat,0.13636363636363635,207.69230769230768,202.69230769230768,179.43589743589743,0.2643521670070343,184.82403433476395,189.10300429184548,167.59828326180258,0.289294430481186,160.4306220095694,165.05842357088895,146.10463359355327,aoce,2022-12-28 16:05:16.006638+00:00
sentinel,0.20548590819115845,58.851834862385324,81.90412844036697,46.87155963302752,0.18148720999405116,60.633014291333424,80.61124950832568,45.88278484331978,0.13083429450211456,71.14290332059947,83.89009697325889,50.29306494269762,aoco,2022-12-28 16:05:22.584301+00:00
land_sat,0.11346938775510204,90.77697841726619,89.23021582733813,47.57553956834533,0.14303717706364208,107.36563876651982,102.08957415565345,60.91776798825257,0.1791662391847064,81.42928039702234,76.62779156327544,44.18973086466883,aocw,2022-12-28 16:05:25.652199+00:00
land_sat,0.29714285714285715,146.03846153846155,108.68956043956044,64.85989010989012,0.3121193026675068,135.2442799461642,105.10699865410498,66.371467025572,0.2124253368523406,111.19012587869871,103.65587706392023,94.0057217590322,aogc,2022-12-28 16:05:28.461200+00:00
land_sat,0.19496021220159152,194.87755102040816,200.46938775510205,177.08843537414967,0.2549400712666019,188.20838627700127,196.2884371029225,172.14993646759848,0.24203719538264215,163.72113049238243,167.51887833958932,145.6279531905498,aogk,2022-12-28 16:05:32.422468+00:00
sentinel,0.6753171856978085,50.967691431824655,78.71150014232849,52.643040136635356,0.07459535538353272,172.24268054651918,144.46063760572545,106.46031229668185,0.0769068211168943,142.52396702625688,129.42448605739872,96.93008345206594,aogm,2022-12-28 16:05:39.238113+00:00
sentinel,0.3158638891507211,67.46195165622203,59.22232169501641,42.26529394210684,0.24868483978957437,90.03740384615385,79.85903846153846,55.605576923076924,0.34627835447904654,81.07385612932595,69.96404898575504,49.46891758357667,aohi,2022-12-28 16:05:45.828119+00:00
sentinel,0.06497500961168781,110.18934911242603,109.14349112426035,87.14644970414201,0.06607779853915406,112.57253029746603,110.39037825927286,87.89717223650386,0.10429481332491367,105.39157572133354,106.59575422335178,82.60214531320078,aohj,2022-12-28 16:05:51.353119+00:00
sentinel,0.06277688754830804,130.52552552552552,127.38288288288288,89.97447447447448,0.1313979773944081,97.35476276711337,100.48116624411445,68.24628757696487,0.09392962664517862,117.40418317741738,111.17210670370521,78.33530781486172,aojs,2022-12-28 16:05:58.160540+00:00
sentinel,0.1423948220064725,71.3409090909091,71.31818181818181,56.84090909090909,0.08473351400180669,55.0682302771855,64.31236673773988,44.35820895522388,0.07017543859649122,78.05246913580247,88.76596886741814,59.24208266237252,aoko,2022-12-28 16:06:01.125539+00:00
sentinel,0.16900744650768215,80.24539877300613,95.1494701617401,59.47796988287786,0.21596668649613326,74.7046055531071,88.22355663287792,53.1012560599383,0.1720655385441848,88.19611078899246,96.72962847330628,63.91735426608982,aolc,2022-12-28 16:06:08.308298+00:00
land_sat,0.07356076759061833,198.20289855072463,197.8840579710145,175.0,0.06982408660351827,187.80232558139534,193.04651162790697,171.56976744186048,0.06559361549497848,164.77443609022558,159.9712918660287,141.63362952836638,aold,2022-12-28 16:06:11.729116+00:00
land_sat,0.08015267175572519,214.4126984126984,219.96825396825398,195.4920634920635,0.18014003819223426,211.9946996466431,218.97349823321554,193.80388692579504,0.2162276750225237,154.51666666666668,159.11519607843138,139.8622549019608,aolg,2022-12-28 16:06:15.471444+00:00
sentinel,0.15324576432514753,76.96024844720498,90.39006211180124,55.7167701863354,0.10029796232218377,87.99760421657882,94.71011020603737,60.90680402491615,0.1039369473279508,69.51609084856108,83.42361470740549,47.85211215506399,aoln,2022-12-28 16:06:21.926445+00:00
land_sat,0.00625,255.0,120.6,219.4,0.012336975678533662,250.17142857142858,216.97142857142856,249.9142857142857,0.0068184379578496565,248.0,192.3388429752066,208.69421487603304,aony,2022-12-28 16:06:24.812445+00:00
sentinel,0.42086907342822133,101.6047032474804,97.28331466965285,67.66942889137738,0.10008328375966687,198.29671897289586,171.01592962434617,118.0734664764622,0.1049767852346418,211.4311718692887,180.0776007018057,128.98910739089115,aoom,2022-12-28 16:06:32.624219+00:00
land_sat,0.1195551436515292,151.4418604651163,148.90697674418604,135.24031007751938,0.12752987076322847,134.49330783938814,128.9961759082218,116.5697896749522,0.08223722727450139,51.5766492643569,49.37683910773612,44.63502610346464,aoon,2022-12-28 16:06:35.141221+00:00
sentinel,0.16362078812107367,30.227457824316463,45.189063408958695,21.304828388598022,0.036202773792443806,127.89365918097754,120.77212681638045,101.11492734478203,0.044290657439446365,144.19210069444443,145.49791666666667,126.4420138888889,aopf,2022-12-28 16:06:41.016082+00:00
sentinel,0.14822364589400117,98.60314341846758,103.2973149967256,66.09954158480681,0.3785338154286685,97.96608756971601,98.60888518494775,63.77440861593692,0.1582589942162533,180.81997026759169,144.54672943508425,99.76417244796829,aoqa,2022-12-28 16:06:47.983110+00:00
land_sat,0.34688995215311,215.35172413793103,211.41379310344828,195.1206896551724,0.37988488336867615,199.5,195.78708133971293,179.64274322169058,0.36655548364613927,39.601656933315226,38.80741545565666,35.72877903028657,aoqj,2022-12-28 16:06:50.882634+00:00
sentinel,0.15345461400697522,95.87469287469287,78.93980343980344,54.810810810810814,0.08763831052944676,85.3119739342927,72.32527830572903,48.9087700244366,0.07474312674966778,125.08746221243018,109.05549008556643,85.92796023979095,aosm,2022-12-28 16:06:57.579994+00:00
sentinel,0.560182488837119,11.583261133252469,45.26650493848553,34.658638017674576,0.6414216048470519,11.521714088238681,45.16372921706409,34.28721729447452,0.6737670830621736,11.348267291745195,44.62236147757256,33.30313560120618,aosw,2022-12-28 16:07:03.402995+00:00
sentinel,0.1655244622120693,60.66072455434158,80.78838412880967,48.8056354226567,0.09873266379722621,64.2465488011625,79.88108500847663,53.04286752240252,0.0182160707420223,206.68383284086113,215.118404390038,208.0576192486281,aoxm,2022-12-28 16:07:09.902566+00:00
sentinel,0.24402539208364452,143.8523335883703,128.5638867635807,99.47475133894415,0.219677954061094,163.93597068017678,149.07092810175703,122.5479141963997,0.209320068359375,185.7606065024056,167.06930675025515,141.08587257617728,aozp,2022-12-28 16:07:17.386168+00:00
sentinel,0.33290853837859036,71.53209658421673,76.03297997644287,51.46319199057715,0.2767258236182273,98.93828264758497,92.31413237924866,66.18282647584974,0.1493111220456818,134.16825683684587,119.78124750843808,93.35030696042735,aozr,2022-12-28 16:07:23.756696+00:00
sentinel,0.5530210198887737,181.68979035282086,125.40617010397136,86.29350605079257,0.5067013971110584,187.23268529769138,130.07753061033742,90.87073558276474,0.4872474670410156,195.0502313491846,133.82753329314409,91.42374088891324,apcu,2022-12-28 16:07:30.791300+00:00
land_sat,0.386277001270648,220.58223684210526,205.5953947368421,181.92763157894737,0.42706964520367935,204.36461538461538,192.93692307692308,170.49461538461537,0.5889738855183329,159.67413113579363,150.47312791114297,133.9881762809029,apdc,2022-12-28 16:07:34.450097+00:00
land_sat,0.24033149171270718,214.7183908045977,228.183908045977,227.81034482758622,0.4,213.07969639468692,228.65654648956357,230.30740037950665,0.34348767939344704,205.5455262120615,220.99527000394167,223.14761529365393,apdg,2022-12-28 16:07:37.539858+00:00
sentinel,0.529126213592233,107.14481021766505,94.94387479762547,70.83792048929664,0.13941753171856977,180.70044812133747,171.66942433643572,151.07342295760083,0.21123829747659495,128.63146405444573,116.96696200906206,91.51009850861263,aped,2022-12-28 16:07:44.942842+00:00
sentinel,0.08832123668583278,76.4162219850587,76.57310565635005,52.36606189967983,0.11224271267102914,77.29022683909264,78.24591901632394,51.96459614161543,0.12994741901264165,118.02387127195567,102.01234822586349,71.70505717316986,aplj,2022-12-28 16:07:52.622871+00:00
sentinel,0.11254595155057028,123.64907872696817,122.48994974874371,88.89949748743719,0.12407938785270206,94.52302948545,99.10984775486607,66.39776450183079,0.0976239907727797,117.109404536862,110.94959042218021,78.60349716446125,apnm,2022-12-28 16:07:59.403664+00:00
sentinel,0.3264129181084198,104.12661955241461,109.16224970553593,74.9196113074205,0.16365357082190785,166.24214116251483,155.9673784104389,123.29389086595492,0.1253751822313695,211.64848899390623,195.63608382042034,168.56134187290138,apnz,2022-12-28 16:08:06.550383+00:00
sentinel,0.12121783391460081,106.00622083981338,112.01788491446345,78.26671850699844,0.1548898887047123,163.81012077663965,137.48861030423484,100.45619935789635,0.29278564453125,201.38654367312904,158.54634406920994,116.1201923076923,apob,2022-12-28 16:08:13.473664+00:00
sentinel,0.039306249410877556,146.0167865707434,115.67146282973621,78.9136690647482,0.182819750148721,150.872055186776,116.45607184693479,81.69113627489261,0.3096753524959376,155.87440016951055,120.87816430058207,83.82581545786542,apoq,2022-12-28 16:08:19.682664+00:00
land_sat,0.3340358271865121,169.82649842271294,174.34384858044163,155.87381703470032,0.0007942811755361397,255.0,141.66666666666666,194.0,0.2549469964664311,38.19022869022869,38.658870408870406,34.556826056826054,apph,2022-12-28 16:08:22.469220+00:00
land_sat,0.41551020408163264,109.12770137524558,94.37524557956777,50.923379174852656,0.2609154186880405,155.1851253031528,149.04284559417945,135.02910266774455,0.2858837071401165,151.29538799414348,144.77293801854563,132.92471937530502,aprj,2022-12-28 16:08:25.607716+00:00
sentinel,0.5205014610236591,122.38735965229989,90.47048170952553,60.839188699746465,0.09516931091641014,222.59965165464047,222.72555362030357,213.00049763622792,0.13747059874073314,204.97058986124165,187.15553651390348,154.55508872795622,aprx,2022-12-28 16:08:31.598717+00:00
sentinel,0.10332564398308343,91.3646511627907,98.4939534883721,72.84930232558139,0.14584192773423282,101.87420965058236,104.12928452579035,70.51314475873544,0.15597806558452718,132.42220052083334,122.95930989583333,92.29374499198718,apry,2022-12-28 16:08:37.476717+00:00
land_sat,0.024804177545691905,227.21052631578948,240.42105263157896,212.47368421052633,0.031196434693177923,179.47252747252747,185.4065934065934,165.86813186813185,0.036646064650221515,61.56716417910448,57.62089552238806,50.75223880597015,apsd,2022-12-28 16:08:40.226716+00:00
sentinel,0.13256161314413742,156.7838028169014,150.19154929577465,106.95352112676056,0.16837119426901687,152.35325402379286,129.77256822953115,94.35213435969209,0.1279772782651072,148.19429404414828,126.91670137442732,93.10998393526506,apsf,2022-12-28 16:08:47.220572+00:00
land_sat,0.26146788990825687,224.7578947368421,222.7719298245614,203.8701754385965,0.20864345738295317,193.11852704257768,190.14384349827387,173.75143843498273,0.17222740706175144,175.034996613231,171.60103860916686,156.6990291262136,apsn,2022-12-28 16:08:50.066323+00:00
sentinel,0.4678103497030823,166.64980858351802,126.40902679830748,96.88515011082006,0.45957849869760836,165.89019991755976,125.89452802967848,96.42379431162408,0.3486518859863281,162.08937930128997,126.3609746490585,94.65144370165322,apsz,2022-12-28 16:08:57.266170+00:00
sentinel,0.2959438677431757,170.40954855472555,133.52809353686263,95.71451770055212,0.40432915139896625,166.895930860641,128.60208858480374,91.75927259632697,0.43021563025867804,180.9049511975476,136.50454367660302,97.51788816824794,apuu,2022-12-28 16:09:03.681411+00:00
sentinel,0.2912621359223301,122.75501618122978,112.29805825242718,86.5799352750809,0.170779531324725,123.67810137216466,113.40534864183702,87.63371604592551,0.11386031819407527,166.81506918834793,153.6337585005244,130.88452819974964,apux,2022-12-28 16:09:09.671411+00:00
land_sat,0.36155913978494625,219.2825278810409,205.07806691449815,192.51301115241637,0.42233333333333334,205.86661404893448,192.7876874506709,180.5027624309392,0.39435771021637905,130.81025142380886,122.77441311293235,114.03167106542575,apva,2022-12-28 16:09:13.222230+00:00
land_sat,0.08736842105263158,219.46987951807228,213.09638554216866,196.89156626506025,0.12195740365111561,208.94386694386694,204.11642411642413,187.46153846153845,4.177807486631016e-05,255.0,255.0,255.0,apwb,2022-12-28 16:09:16.149949+00:00
land_sat,0.4151260504201681,96.12753036437248,101.89676113360323,63.10931174089069,0.23444252376836647,145.33824884792628,142.68847926267281,129.98433179723503,0.12785290881340292,49.33120488617435,48.028039977790115,43.929205996668514,apwp,2022-12-28 16:09:19.653396+00:00
sentinel,0.054482043547931,95.32006920415225,104.86851211072664,78.23529411764706,0.03190957763236169,216.56450410141684,224.0566741237882,212.90082028337062,0.19373010979584177,234.38049301203867,240.07450530768776,237.23814418724177,apwq,2022-12-28 16:09:25.337396+00:00
land_sat,0.322,215.30745341614906,181.99689440993788,153.83540372670808,0.4392224409448819,197.42240896358544,174.53389355742297,149.91596638655463,0.4190453054779546,52.93420289855072,47.02048309178744,40.74,apyv,2022-12-28 16:09:28.997237+00:00
sentinel,0.07993213309454238,58.77240566037736,56.319575471698116,32.35259433962264,0.1383462224866151,74.96886824905401,66.63622291021672,42.453388372893016,0.15769097422859124,64.44465616220837,66.74637840478808,37.78189813118358,apzy,2022-12-28 16:09:36.019496+00:00
sentinel,0.2943080144679231,76.9369340232859,60.86481241914618,32.660413971539455,0.26279292204686755,80.66642402183804,68.27807097361237,36.44567788898999,0.22459438677431756,81.08117500042796,67.5016861530034,36.894208877552764,aqae,2022-12-28 16:09:42.362578+00:00
sentinel,0.4225075972943829,127.95452436194896,114.62064965197216,89.02784222737819,0.41060864830078464,140.62451021761407,123.64651274941227,95.57718970402074,0.3570025617427819,156.89258771538255,135.68763949647354,106.09909829479511,aqah,2022-12-28 16:09:49.479173+00:00
land_sat,0.0581140350877193,184.33962264150944,169.54716981132074,144.60377358490567,0.16644788658440535,169.02681388012618,158.03627760252365,139.44637223974763,0.15765746239542242,153.6725323068463,143.07643662359087,127.177893868573,aqbh,2022-12-28 16:09:53.684649+00:00
land_sat,0.49326145552560646,214.41803278688525,208.57650273224044,189.10109289617486,0.00033523298692591353,255.0,89.0,79.0,0.3710188427547107,42.85333333333333,41.170187265917605,37.6101872659176,aqdc,2022-12-28 16:09:57.642013+00:00
sentinel,0.6299500192233757,49.18996032956973,79.66447970704913,45.064083002746415,0.4553720223507499,61.079220709326734,83.33114471772241,50.72541843818955,0.20695527191488697,80.34394579904884,91.24137540575225,64.20912282026119,aqdr,2022-12-28 16:10:04.106119+00:00
land_sat,0.8785714285714286,100.07226738934057,201.1029810298103,73.60162601626017,0.042653061224489794,114.86124401913875,151.9090909090909,69.62679425837321,0.045396160086533265,91.0506329113924,117.02233804914371,57.76545048399107,aqee,2022-12-28 16:10:08.037731+00:00
sentinel,0.3868265752903103,83.65821850393701,68.35014763779527,53.01402559055118,0.250480584390619,103.87595932463546,84.06772831926324,63.70769378357636,0.2769281045751634,98.87609157422705,83.8477974149301,60.506254425300924,aqef,2022-12-28 16:10:14.273733+00:00
sentinel,0.06748986709397681,56.497206703910614,45.81703910614525,21.39664804469274,0.07019631171921475,93.38271186440679,75.13830508474577,47.999661016949155,0.07260791800873992,96.21083447621056,72.74981538136934,45.26184196645216,aqhq,2022-12-28 16:10:20.316731+00:00
land_sat,0.05781865965834428,235.9090909090909,230.88636363636363,222.72727272727272,0.056065885334178014,238.3276836158192,232.11864406779662,222.96610169491527,0.05480984340044743,209.4402332361516,201.48007774538388,187.88824101069,aqii,2022-12-28 16:10:24.270945+00:00
